"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SL1344_1419",150.241292990118,2.78547537458906,0.452328579703778,6.1580795456551,7.36323716659216e-10,5.05381257641543e-09
"SL1344_3505",463.641551147939,1.2781753750453,0.207612620236499,6.15653987502922,7.43514608549782e-10,5.09621525288004e-09
"SL1344_0096",128.860873159638,-1.59511902052776,0.25933991463834,-6.15068846132777,7.7147326053861e-10,5.2806557466255e-09
"SL1344_2286",801.494371343871,-1.32277144700848,0.215167316875467,-6.14764112978212,7.8643716887754e-10,5.37576820193329e-09
"SL1344_2351",123.95969245754,-2.10282686204558,0.342158888099298,-6.14576132663641,7.95808723216365e-10,5.43244733582298e-09
"SL1344_1473",175.831212254327,3.03207724970473,0.493556690557401,6.14332113759908,8.0813663124352e-10,5.5091265471357e-09
"SL1344_2063",857.489722273651,-1.16593188258427,0.189884676036828,-6.14021050523393,8.24121964412688e-10,5.60751839059976e-09
"SL1344_1775",855.184969876691,-1.34601252191569,0.219217421772092,-6.1400800677013,8.24798968205888e-10,5.60751839059976e-09
"SL1344_1520",663.653684197441,1.37080212521625,0.223272400622572,6.13959504799479,8.27321104980678e-10,5.61707487065829e-09
"SL1344_3565",437.181348567371,2.29147812023217,0.373553412606943,6.13427168082997,8.55502112027739e-10,5.8005810318215e-09
"SL1344_3684",595.40205182469,-1.30686176822344,0.213174197607516,-6.13048756786954,8.76101634598887e-10,5.93225750157066e-09
"SL1344_3075",179.7623893745,-1.43777654754059,0.234625045532758,-6.1279755717292,8.90042465271166e-10,6.01855328330543e-09
"SL1344_3202",570.895934558742,1.48007922557897,0.241670080248416,6.12437925314368,9.103782073807e-10,6.14780236420443e-09
"SL1344_2404",65.7974418738745,2.45053753474039,0.400797521573116,6.11415341372901,9.7070889161641e-10,6.54642953582059e-09
"SL1344_4264",349.636470743192,-1.48355774981989,0.242695015777778,-6.11284803301566,9.78685603263247e-10,6.59138858101392e-09
"SL1344_3982",551.975849181681,-1.2227226991959,0.200039070549196,-6.11241941806163,9.81318627078065e-10,6.60028611340875e-09
"SL1344_1835",265.036805489115,-1.5818479353113,0.258853924779094,-6.11096755307555,9.90289006495548e-10,6.65172762573979e-09
"SL1344_4420",460.111099706657,-1.44591909685757,0.23725074248165,-6.09447659355335,1.09796095594508e-09,7.36512209247959e-09
"SL1344_2064",1181.2077495173,-1.2512359662553,0.205319961910616,-6.09407850367717,1.10069638369877e-09,7.37363982208854e-09
"SL1344_2719",24234.7301171064,1.32532473050523,0.217664042943967,6.08885469818463,1.13721269403577e-09,7.60813439321003e-09
"SL1344_2201",1002.54654629933,-1.74979683225471,0.287448220744015,-6.0873461930835,1.14797568564809e-09,7.66382071034465e-09
"SL1344_1860",412.835352696326,1.46944784767362,0.241397194694294,6.08726149255601,1.14858294883718e-09,7.66382071034465e-09
"SL1344_3385",4766.1315619922,-2.25949758346517,0.371353162162628,-6.08449802960249,1.16856839476098e-09,7.78684449542052e-09
"SL1344_0585",23.7452143239307,-3.1785323852462,0.522489233886922,-6.08344091915606,1.17630275731882e-09,7.82801477787166e-09
"SL1344_3143",53.9982851372193,3.16009252497977,0.520193040922863,6.07484582910513,1.2410689787736e-09,8.2481083648745e-09
"SL1344_3875",1336.93288835039,-1.25672704012245,0.206944986494039,-6.07275905260285,1.25731037788421e-09,8.34502442102303e-09
"SL1344_3352",503.867418435975,-1.29922560270307,0.214202199060008,-6.06541673430299,1.31611942362362e-09,8.72384297793209e-09
"SL1344_3531",174.665931674843,-1.51748680338494,0.250342752524559,-6.06163664848286,1.34743339986467e-09,8.91965451936734e-09
"SL1344_4278",116.194349679165,1.92888203884444,0.318223256911273,6.06141127951014,1.34932310694996e-09,8.92042647971778e-09
"SL1344_2059",909.012888412705,-1.26403796661151,0.208569757218505,-6.06050456916082,1.35695196370087e-09,8.95908835876519e-09
"SL1344_2287",1286.29384082559,-1.17161007441932,0.193494328553771,-6.0550098970665,1.40409031649311e-09,9.25816301740084e-09
"SL1344_1477",206.240022111128,1.65710736565242,0.274249158750369,6.04234256616545,1.51892535261421e-09,1.0002242734296e-08
"SL1344_3553",218.947022689772,-1.75074606901822,0.289782818538021,-6.04157995926359,1.52612343613862e-09,1.00365058917822e-08
"SL1344_3148",739.467890177059,-1.13625531298256,0.188382113027418,-6.03165180983603,1.62292164249724e-09,1.06591629026157e-08
"SL1344_4392",193.645984583754,-2.26028346093685,0.374852268594675,-6.02979800391945,1.64164737927226e-09,1.0768093826752e-08
"SL1344_2944",286.761805245093,-1.44886797594905,0.240593985585753,-6.02204569836448,1.72226249068114e-09,1.12821648315323e-08
"STnc4240",963.058298232012,1.61145396769958,0.267684539391674,6.01997400134384,1.74445087827448e-09,1.14126558759414e-08
"SL1344_3474",82.252144951812,-1.7380749053697,0.288915288452387,-6.01586338570011,1.78930427789838e-09,1.16908958728659e-08
"SL1344_0530",593.745703261884,-1.18546403762884,0.197072962332502,-6.01535605695478,1.79491735251469e-09,1.17123595337242e-08
"SL1344_3685",457.608727537593,-1.43323727990798,0.238283744624899,-6.01483446621233,1.80070610821341e-09,1.17349124746394e-08
"SL1344_0628",373.047586513978,-1.39104318383839,0.231285981315369,-6.01438606839576,1.80569708673985e-09,1.17522148038657e-08
"SL1344_1346",134.338326553589,2.04368638558033,0.340534337136864,6.00141061475088,1.95610617154818e-09,1.27146901150632e-08
"SL1344_3660",55.5922894783295,-2.02941716294175,0.338253199767909,-5.99969834530533,1.97684424646382e-09,1.28329076180123e-08
"SL1344_1870",112.246623225813,-1.56996768956193,0.262257235940311,-5.98636557703691,2.14581773461648e-09,1.39118672974942e-08
"SL1344_0413",204.715175137115,-1.38144408537601,0.230773235391106,-5.98615382340502,2.14861177902889e-09,1.39120538742527e-08
"SL1344_2163",102.792703157414,2.01249923514738,0.336407978508518,5.98231719732064,2.19985338759579e-09,1.42255300681162e-08
"SL1344_1391",142.051551269121,-1.48056805904964,0.247752828536876,-5.9759885196599,2.28699106245635e-09,1.47700282865442e-08
"SL1344_3221",45.7860936705421,2.63374244787101,0.440953626063023,5.97283317836825,2.33168299678e-09,1.5039355329231e-08
"SL1344_4215",55.9719061466438,2.33899832344346,0.39241048599577,5.96059077653871,2.51327639829641e-09,1.61898765170669e-08
"SL1344_1863",288.865696301743,2.55011501478838,0.428009398662857,5.95808181492086,2.55215748632416e-09,1.6419314979152e-08
"SL1344_3881",241.060910131154,-1.45246505775361,0.243929680583643,-5.95444168285852,2.60961159220086e-09,1.67558893476832e-08
"SL1344_3883",102.279807965512,-1.66382598112257,0.279430504489456,-5.95434626639107,2.61113441633544e-09,1.67558893476832e-08
"SL1344_3741",58.3454925663604,-2.24646495396177,0.377347176825539,-5.95331061665897,2.62771891524528e-09,1.6840832945986e-08
"SL1344_2248",203.898624314616,-1.52921732534663,0.256977155677449,-5.95079092270002,2.66849789955658e-09,1.70804235784595e-08
"SL1344_4323",1104.07679741035,-1.82532894782169,0.307160011046343,-5.94259956432378,2.80537153565164e-09,1.79337029172343e-08
"SL1344_0390",185.777980740511,-1.42983058148676,0.240709513924312,-5.94006675588382,2.84906036880218e-09,1.81898765424413e-08
"SL1344_3193",188.291862746509,-1.38636079115719,0.23344899492307,-5.93860252692049,2.87461857262218e-09,1.83149048076308e-08
"SL1344_1462",144.902501020781,1.812736364076,0.305250113114673,5.9385280666383,2.8759242293835e-09,1.83149048076308e-08
"SL1344_2249",112.106308637726,-1.6573816320568,0.279457743052788,-5.93070570867571,3.01635420419663e-09,1.91849279409775e-08
"SL1344_2798",323.687236428418,-1.77295486754616,0.299049902374978,-5.92862546841115,3.0548095241495e-09,1.94049832272679e-08
"SL1344_2223F",53.051717173832,3.36695170361954,0.56850697760143,5.92244569772026,3.17188560139121e-09,2.01232742252196e-08
"STnc1500",175.07338378983,1.57887929232218,0.266799834834094,5.9178420905095,3.26192909889698e-09,2.06684701467893e-08
"SL1344_3203",409.358246469359,1.43981240148637,0.243310465068099,5.91759339691119,3.26686358855978e-09,2.06736990113764e-08
"STnc1330",1269.04846900701,1.98361286432648,0.335488474852825,5.91261105227733,3.36726668678414e-09,2.12823099261445e-08
"SL1344_1329",100.498141055213,2.55870737936934,0.433800688290708,5.89834790131694,3.67159193831905e-09,2.31766361878082e-08
"SL1344_2223",89.4610839370711,2.87867625822762,0.489041880058389,5.88635938068111,3.94795357053615e-09,2.48899178112373e-08
"SL1344_0765",168.110404975197,2.06941322362415,0.351742117811992,5.88332508059288,4.02105033695944e-09,2.53190290929198e-08
"SL1344_1495",1073.00415144359,3.75551112705825,0.638552736498693,5.88128577703768,4.07091587196838e-09,2.55905051065298e-08
"SL1344_2160",145.978465802708,-1.48482545745968,0.252472099198083,-5.88114671750213,4.07433802232765e-09,2.55905051065298e-08
"SL1344_3687",270.0161009926,-1.29724969197526,0.220618960550168,-5.88004625142031,4.101518594863e-09,2.57291023076755e-08
"SL1344_4125",83.3529495823639,1.84463782599941,0.313904140613106,5.87643674402171,4.19191481506963e-09,2.62634164814637e-08
"SL1344_3048",27.0379681973743,3.84155416807552,0.653884395968504,5.87497452418265,4.22908380613927e-09,2.6463334115282e-08
"SL1344_0536",73.2232654337171,2.21483407322114,0.377427986132569,5.86822958179681,4.40473067512004e-09,2.75281987907191e-08
"SL1344_1400",347.861763013003,1.36906995946151,0.233372094301006,5.86646815491003,4.45175719266423e-09,2.77875811864687e-08
"SL1344_2790",61.3895286291213,-5.91273674537351,1.00830244136936,-5.86405080735845,4.51709161980535e-09,2.8160455934623e-08
"SL1344_4163",90.7730247451036,-1.73401383022989,0.295853595173103,-5.86105377294915,4.59938992917864e-09,2.86380330862596e-08
"SL1344_2542",406.586801129022,-1.44545055262624,0.246737820220241,-5.85824480144964,4.67784757701676e-09,2.90905453151685e-08
"SL1344_3810",118.529259263997,-1.54381023971091,0.263639419142019,-5.85576407630939,4.74821873125624e-09,2.94917141196915e-08
"SL1344_3491",229.090571331986,-1.46919957647146,0.251672883964638,-5.83773489351317,5.29152642937081e-09,3.2825733003902e-08
"SL1344_3502",315.974433523022,1.35565738985297,0.232288958248066,5.83608192174695,5.34426268111683e-09,3.31120511683482e-08
"SL1344_3679",784.318551593114,-1.63751114270506,0.280654613470273,-5.83461330799932,5.39154590171679e-09,3.33639205799965e-08
"SL1344_3620",765.602169726427,-1.81185941705533,0.310794776166977,-5.82976148891864,5.55066542575545e-09,3.43063854508301e-08
"SL1344_3807",982.200856865078,-1.84786272867319,0.31709201631663,-5.82752839424384,5.62542810186147e-09,3.47258021846197e-08
"SL1344_0917",597.038626113796,-1.48701490212512,0.255250569563538,-5.82570649956951,5.68714887750134e-09,3.50637818660652e-08
"SL1344_1347",64.1432131314641,3.41536097005149,0.586573429070729,5.8225633838584,5.79518100917906e-09,3.56854401824549e-08
"SL1344_3472",58.8889611214773,-2.43284007218675,0.417844167381865,-5.82236216776813,5.80216459337072e-09,3.56854401824549e-08
"SL1344_ncRNA_13",8801.27782458007,2.0325671566758,0.349517721758003,5.81534792127965,6.05079018647758e-09,3.71156791335007e-08
"SroC",8801.27782458007,2.0325671566758,0.349517721758003,5.81534792127965,6.05079018647758e-09,3.71156791335007e-08
"SL1344_1525",640.079972527812,-1.11970208357376,0.192548115161825,-5.81518070240636,6.0568420927458e-09,3.71156791335007e-08
"SL1344_1916",383.561092315636,2.37632030085663,0.408928991212417,5.8110829799843,6.20699855588696e-09,3.79895495555563e-08
"SL1344_1008",341.262009736829,-1.53410123553466,0.264239370277988,-5.80572544477658,6.40879064585316e-09,3.91634883512518e-08
"SL1344_1001",377.672881953842,-1.38898236557892,0.239249561843263,-5.80557955833946,6.41437376295597e-09,3.91634883512518e-08
"SL1344_0586",30.1775092840542,-2.67878406034417,0.461769611070065,-5.80112678730977,6.58707688496589e-09,4.01691924948647e-08
"SL1344_0549",272.891650842691,-3.41491582466907,0.588708282242071,-5.80069268205893,6.60415383503191e-09,4.02245737821374e-08
"SL1344_1149",2788.96771997552,1.38655226818851,0.239571479765542,5.78763494530096,7.13843356474155e-09,4.34261901622911e-08
"SL1344_1393A",90.7939323361338,-1.80046181701766,0.311477484086751,-5.78039154995938,7.452696772167e-09,4.52832336482756e-08
"SL1344_2516",160.641343582576,-1.59655143666095,0.276560895907514,-5.7728748361983,7.79303305852893e-09,4.72940281272124e-08
"SL1344_2298",258.68853697731,1.46781469045354,0.25430750769577,5.77181029279521,7.84243810860366e-09,4.75365134028735e-08
"SL1344_2974",299.499042681619,-1.22211444737614,0.211782690257972,-5.77060592576045,7.89869952975263e-09,4.78199245898742e-08
"SL1344_3353",1745.80280892486,-1.90359382749992,0.329923889951888,-5.76979686974931,7.93671435229225e-09,4.79923195990172e-08
"SL1344_2769",119.118890123745,2.67404411422002,0.46364894121594,5.76738967031223,8.05087562621362e-09,4.85693288873593e-08
"SL1344_3649",319.953391249472,1.35770882989641,0.2354118092712,5.76737774583048,8.05144509879898e-09,4.85693288873593e-08
"SL1344_3912",464.013641329027,-1.15587644086792,0.200467922752199,-5.7658922435023,8.1226948161606e-09,4.89404522396455e-08
"SL1344_4391",75.6140267656518,-1.80103068062757,0.312785906344076,-5.75803015448646,8.51011557506618e-09,5.12133869116722e-08
"SL1344_0403",487.028928321347,-1.59158444449088,0.276475870493092,-5.75668481177872,8.57818601812146e-09,5.15613546680634e-08
"SL1344_0623",131.815299934771,-1.66777572197026,0.289780359833247,-5.75530972123153,8.64830856150557e-09,5.19208119008765e-08
"SL1344_2843",550.650611430009,-1.96773078393526,0.342310113194281,-5.74838635520668,9.00991726767483e-09,5.40272869769631e-08
"SL1344_3835",2418.79201200742,-1.55501770964963,0.270527331177036,-5.74809836360676,9.02527325601096e-09,5.40549401797514e-08
"SL1344_2436",282.733729952371,2.36022002221997,0.410762987556185,5.74594131828183,9.14110070183092e-09,5.46835643649362e-08
"SL1344_4045",653.954775656543,-1.51200914250326,0.263171393532933,-5.74534003185287,9.17364485454394e-09,5.47510475929228e-08
"SL1344_1170",277.569750180533,-1.38355159070065,0.240813217827241,-5.74533077205592,9.17414691330429e-09,5.47510475929228e-08
"SL1344_3374",495.546380202345,-1.17652709573508,0.204836142612419,-5.74374756686006,9.26038087512985e-09,5.52002087473676e-08
"SL1344_1129",1158.33811398901,-1.505224513976,0.262139111736073,-5.74208291165451,9.35190096160179e-09,5.5679779571383e-08
"SL1344_0107",132.1099575024,-1.4910320107662,0.25993724303178,-5.73612304791548,9.68682972508509e-09,5.76057214502401e-08
"SL1344_3082",386.561068360886,-1.56099248444926,0.272203869279282,-5.73464473000446,9.77169526380359e-09,5.80417932375394e-08
"SL1344_0168",151.696752438005,-1.46523038634833,0.25560572500417,-5.73238485297788,9.90282612084841e-09,5.87513186485712e-08
"SL1344_4171",249.801498370498,-1.34161425813633,0.234077361648618,-5.7314994012547,9.95467005337609e-09,5.89893345565784e-08
"SL1344_4172",1179.38129032076,-1.06238307085589,0.185416342235953,-5.72971647506641,1.00598634966013e-08,5.95425567663545e-08
"SL1344_3925",275.916597221561,-1.27779772527042,0.223024108500704,-5.72941523613977,1.00777431002984e-08,5.95782908784976e-08
"SL1344_3834",4530.42401388206,-1.74982251237064,0.305899898113692,-5.72024548932767,1.06370252775639e-08,6.28108851777278e-08
"SL1344_3803",359.299183567983,-1.48419028402678,0.259696056739551,-5.71510519897987,1.09636177950771e-08,6.46634948734265e-08
"SL1344_ncRNA_53",327.148948354985,1.4721914566038,0.257623792686035,5.71450113847967,1.10026312434516e-08,6.47417985798891e-08
"STnc1650",327.148948354985,1.4721914566038,0.257623792686035,5.71450113847967,1.10026312434516e-08,6.47417985798891e-08
"SL1344_4034",167.703806146007,-1.73839841331083,0.304282938444398,-5.71309854636654,1.10937391684567e-08,6.5201637566011e-08
"SL1344_3410",1060.31521547358,1.11354221982975,0.194961498424047,5.71160064336275,1.11918477290751e-08,6.57015004958887e-08
"STnc800",736.352428527007,-2.00327298313539,0.350816429256316,-5.71031689531207,1.12766002580707e-08,6.61218833314144e-08
"SL1344_2246",1235.9358232198,-1.14120607169147,0.200040237397925,-5.70488261029884,1.16423296994567e-08,6.81869158532791e-08
"SL1344_3258",133.774733911755,-1.47620285048811,0.259082760485999,-5.69780423722129,1.21360286537706e-08,7.09957676245579e-08
"SL1344_1628",93.4503338285671,2.44848609204652,0.429853074186162,5.69609999110097,1.22579004266761e-08,7.16254321098808e-08
"SL1344_2951",1515.97765801294,-1.08096197677251,0.189819612636012,-5.69468013215953,1.23603428254724e-08,7.21402375347468e-08
"SL1344_2751",329.381879504075,-1.65838283670777,0.291328405870529,-5.69248587947439,1.25202955965852e-08,7.29891160445193e-08
"SL1344_0788",85.4334464615707,2.35023696445907,0.412901034072859,5.69201036208679,1.25552232408589e-08,7.31080186629181e-08
"SL1344_tRNA_30",182399.362474216,1.69106070505632,0.29713964457382,5.69113121031618,1.26200480738273e-08,7.34005339415322e-08
"SL1344_4431",65.2707944404328,3.10932771977046,0.546424427229255,5.69031610745676,1.26804406693284e-08,7.3666624719851e-08
"SL1344_1789",69.5973839969933,1.96590668076596,0.345676224091368,5.6871330561813,1.29189800219604e-08,7.48821878241329e-08
"SL1344_ncRNA_39",2334.86210641304,1.55861096802102,0.274068947863862,5.68693016910194,1.29343313892211e-08,7.48821878241329e-08
"STnc1110",2334.86210641304,1.55861096802102,0.274068947863862,5.68693016910194,1.29343313892211e-08,7.48821878241329e-08
"SL1344_1392",195.920529622441,-1.45323116319906,0.255695712217858,-5.68343970492895,1.32012279654385e-08,7.63395148208288e-08
"SL1344_2353",216.760707127183,-1.32832070929377,0.233755813119093,-5.68251412262003,1.32728949434523e-08,7.66658260166573e-08
"SL1344_4423",354.398403573624,-1.54102241591249,0.271286441257149,-5.68042548964611,1.34360074787651e-08,7.75189835156733e-08
"SL1344_2005",65.1891663554565,2.01364887407719,0.354513979420165,5.68002671536584,1.34673705356485e-08,7.76109291693559e-08
"SL1344_0221",497.244694600466,-1.40774447708688,0.247855398286664,-5.67970069168604,1.34930646901473e-08,7.76700325585022e-08
"SL1344_0913",59.9891588613209,2.19765363890164,0.387039658770528,5.67810969522534,1.36191370727195e-08,7.83061469861161e-08
"SL1344_3840",161.787566704473,-1.35030460305128,0.238116188305891,-5.67078035583468,1.4214854554312e-08,8.16380516697985e-08
"SL1344_1315",32.3553677425877,4.33152486618909,0.763965974358016,5.66978767585691,1.42974594053554e-08,8.20188349696043e-08
"SL1344_3426",360.17558666537,-1.25980982823727,0.22240919654666,-5.66437830718464,1.47558538261124e-08,8.45520507963231e-08
"SL1344_1865",95.575532521557,2.07552332555578,0.366552930284841,5.6622745422958,1.49379574089594e-08,8.54981384806311e-08
"SL1344_0479",462.840310379602,-1.88240336758488,0.332747291673553,-5.65715609018883,1.53901787258781e-08,8.79863513294237e-08
"SL1344_4128",326.053505432925,-1.21307697488235,0.214625409281234,-5.6520659829834,1.58530707545377e-08,9.0529851266832e-08
"SL1344_0048",492.210840530117,-1.28599729369542,0.227538349761226,-5.65178263376225,1.58792318983387e-08,9.05764350119527e-08
"SL1344_4266",3870.4780902761,-2.27100505727039,0.402093986258251,-5.64794584073138,1.62376310700905e-08,9.24913820981456e-08
"SL1344_3541",274.598080997173,-1.40343809931047,0.248493025293391,-5.64779674461064,1.62517157175036e-08,9.24913820981456e-08
"SL1344_4276",199.694075633224,1.96595048426397,0.348119034170939,5.64735131173153,1.62938650914049e-08,9.26264805365629e-08
"SL1344_4068",369.731780425488,-1.27039745291603,0.225578101257065,-5.63174105037927,1.78399407128982e-08,1.01301062896829e-07
"SL1344_3068",56.2544546642749,-1.91497870032044,0.340439833632344,-5.62501361808477,1.8549334062418e-08,1.05210484405891e-07
"SL1344_ncRNA_17",3757.16758602581,2.69003768153565,0.478583410595534,5.62083353074912,1.90038323532861e-08,1.07545872406505e-07
"STnc490",3757.16758602581,2.69003768153565,0.478583410595534,5.62083353074912,1.90038323532861e-08,1.07545872406505e-07
"SL1344_1191",147.396025622127,1.84521796879079,0.328647932320494,5.61457349134135,1.97047668865433e-08,1.11387283377752e-07
"SL1344_4024",65.2903204044361,2.5605339679163,0.456547237473623,5.60847543856671,2.04116658996735e-08,1.15253749877954e-07
"SL1344_3820",102.265985340079,-1.68605072101908,0.300818374295465,-5.60487943918954,2.08399971622229e-08,1.17540387581999e-07
"SL1344_3886",171.958032884596,-1.44229034653387,0.257487143920375,-5.60140721814013,2.12618584818184e-08,1.19785453552103e-07
"SL1344_3668",487.988664150485,-1.26968975555296,0.226716057561104,-5.60035212861248,2.13916818679848e-08,1.20382048632921e-07
"SL1344_0769",208.718634172869,1.45887438628541,0.260526282085679,5.59972059097526,2.14697571592764e-08,1.20686422646167e-07
"SL1344_0466",1303.03217277592,-1.1783800036385,0.210525025383616,-5.59733932577027,2.17666421274576e-08,1.22218723820579e-07
"SL1344_2208",1194.64058985481,-1.73025856614471,0.309239997203317,-5.59519655216886,2.20371967277501e-08,1.23599929473033e-07
"SL1344_2263",196.041539574245,-1.35135562826986,0.241581920429597,-5.59377798581444,2.22181031467242e-08,1.24475809500189e-07
"SL1344_2997",186.8108520439,2.16326708061907,0.387027037895312,5.58944690888551,2.27793997574922e-08,1.27478487408168e-07
"SL1344_0438",219.193870310574,-1.61271439735378,0.288673603284564,-5.58663618357939,2.31510015530332e-08,1.29414098681456e-07
"STnc790",950.571947412903,1.24439889874728,0.222859363192363,5.58378558083362,2.35338827957576e-08,1.31408395499951e-07
"SL1344_3191",530.184972459491,2.16348242685594,0.387525793711795,5.58280883998377,2.36664829048927e-08,1.32002300991702e-07
"SL1344_4258",77.3023108244704,-1.63335327395494,0.292615994420434,-5.58190018693277,2.37904904765211e-08,1.32547018369189e-07
"SL1344_tRNA_53",264121.86142401,1.39995276834233,0.251556147053182,5.56517018066095,2.61896691498194e-08,1.45752461828254e-07
"STnc950",128.964900867398,2.00935940991859,0.361082085565734,5.56482719648189,2.62412318461259e-08,1.45878052395425e-07
"SL1344_2945",157.902281424131,-1.51672372089806,0.272664846088352,-5.56259357470158,2.65794423413652e-08,1.4759511525321e-07
"SL1344_3782A",25.0528347918815,4.39725376599405,0.790649061667885,5.56157463428589,2.67351296036032e-08,1.48295961450637e-07
"SL1344_2292",2455.07771498791,-1.174070667871,0.211466820189633,-5.55203254495505,2.82367006977441e-08,1.56452468293337e-07
"SL1344_4108",318.72499401224,-1.18876008887386,0.214221221899656,-5.54921719861485,2.86951507659467e-08,1.58817715625388e-07
"SL1344_3354",27.6827416933174,-2.57061713443034,0.46386986250656,-5.54167740180358,2.99587851884321e-08,1.65629283827474e-07
"SL1344_0728",163.303166126732,-1.80766443653142,0.32642236447511,-5.53780816899039,3.06280462345562e-08,1.69143469380958e-07
"SL1344_1348",378.172526634738,1.81942037931947,0.328636274110889,5.5362737550559,3.08974509029819e-08,1.70444161724673e-07
"SL1344_1316",63.4264166480179,4.69260117712511,0.847692117203073,5.53573765980998,3.09921166094855e-08,1.70779122302652e-07
"SL1344_3420",695.450076096408,-1.09558035208287,0.19796863946009,-5.53411063020281,3.12811496859796e-08,1.7218322108333e-07
"SL1344_0387",229.112385337163,-1.30560684582231,0.236114567045115,-5.52954805864578,3.21056838804365e-08,1.76528629073744e-07
"SL1344_0358",124.247957292608,-1.6128247070574,0.291687680924689,-5.52928633099803,3.21536165104303e-08,1.76599175397353e-07
"SL1344_2481",266.248386979198,-1.22915857421062,0.222585565243737,-5.52218457142383,3.34810504510327e-08,1.83689383663191e-07
"SL1344_4183",154.793115010718,-1.5253730519775,0.276240339571507,-5.5219055057042,3.35342833126577e-08,1.83781023252703e-07
"SL1344_1976",245.525408719842,-1.36719991069238,0.247610968899096,-5.5215643990696,3.35994622288862e-08,1.83937861233435e-07
"SL1344_4080",401.327575134619,-1.25570140677642,0.227453131261563,-5.52070397893274,3.37644183571906e-08,1.84639987777202e-07
"SL1344_0484",239.876839046827,-1.36019175802962,0.24667217238903,-5.51416783196951,3.50434074187281e-08,1.91426039873638e-07
"SL1344_3802",1071.36697480288,-1.39030019081256,0.252488709562344,-5.50638558540881,3.66275822419218e-08,1.99862653209446e-07
"SL1344_0627",236.237016658247,-1.42209713725511,0.258420482554812,-5.50303568508148,3.73306822836623e-08,2.03478507658835e-07
"SL1344_3184",1034.51775578193,-1.13488730994042,0.206737194237386,-5.4895168434824,4.03034684580467e-08,2.1944453442904e-07
"SL1344_3521",67.646293565323,2.10997992200756,0.384387764859772,5.48919636601155,4.03766551311598e-08,2.1960535347553e-07
"SL1344_1335",63.9526269605582,1.91710078734379,0.349439937151837,5.48620974170671,4.10649288845184e-08,2.23107621185758e-07
"SL1344_3930",123.956597960445,-1.82556154364067,0.332865619559032,-5.48437999111804,4.14922040936967e-08,2.25185845518218e-07
"SL1344_4367",352.564177984043,-1.21547820720077,0.221685760534234,-5.48288804960511,4.18437830969652e-08,2.26697657400152e-07
"SL1344_4248",54.4045401186401,2.32201697184561,0.423508114435286,5.48281577778464,4.18608872440351e-08,2.26697657400152e-07
"SL1344_1362A",876.485586378553,1.30937976526286,0.238906197296312,5.48072749924884,4.23580461343609e-08,2.29143365701043e-07
"SL1344_3870",763.10217976822,-1.36830638353332,0.250010514400575,-5.47299535307133,4.42491720261529e-08,2.3911663207688e-07
"SL1344_0007",1520.54395254622,-1.0243369789294,0.187375159064445,-5.46677043021001,4.58308993991637e-08,2.47398342142911e-07
"SL1344_0435",896.610582342782,-1.7235752365907,0.315501597187076,-5.46296833980434,4.68238135390813e-08,2.52368081581133e-07
"SL1344_4166",487.44624990035,-1.41040226012691,0.258180099462109,-5.46286202176438,4.68518760081053e-08,2.52368081581133e-07
"SL1344_2612",221.843391524423,-1.32476835442509,0.242545937365906,-5.46192762003076,4.70992121060558e-08,2.53429022572799e-07
"SL1344_0182",227.157181707534,-1.31372273202696,0.240669928769615,-5.45860772362857,4.79882677020658e-08,2.57936938898604e-07
"STnc1920",163.606489345823,1.6354022594477,0.299662128190672,5.45748730185587,4.82919675470752e-08,2.59292303873357e-07
"SL1344_3305",177.22115579095,-1.61653544254724,0.296219385212147,-5.4572236769363,4.83636956163759e-08,2.59400589174827e-07
"SL1344_0046",639.502735749499,-1.35240203651852,0.247851343887795,-5.45650475524866,4.85598277772088e-08,2.60175179496419e-07
"SL1344_0216",335.769248069791,-1.2229142958508,0.224255471507572,-5.45321943598379,4.94659652323802e-08,2.64748160727771e-07
"SL1344_1365",1170.75540953501,-1.0191787845224,0.187152389064169,-5.44571613335352,5.15973677619279e-08,2.75862228703783e-07
"SL1344_4494",111.424675304887,-1.48562160328116,0.272961151129261,-5.44261187767942,5.25049635316607e-08,2.80416636441385e-07
"SL1344_1323",486.656680846033,1.26830839226246,0.233186490867358,5.43903031236876,5.35713409790426e-08,2.85808501023927e-07
"SL1344_3449",436.95198087567,-1.22568852847981,0.225414861339158,-5.43747879442449,5.40397794809691e-08,2.88002256958427e-07
"SL1344_4427",204.709386088811,-1.48849482595654,0.274061016522324,-5.43125339329424,5.59596077467663e-08,2.97918292670879e-07
"SL1344_2289",357.865416015722,-1.35399443868186,0.249397807765521,-5.4290550940001,5.66531947440613e-08,3.0129199022978e-07
"SL1344_ncRNA_4",8871.76936739581,-1.1729204856031,0.216178965866549,-5.42569199968864,5.77304348183575e-08,3.0637322528603e-07
"SroA",8871.76936739581,-1.1729204856031,0.216178965866549,-5.42569199968864,5.77304348183575e-08,3.0637322528603e-07
"SL1344_3172A",9979.15978525624,1.52960735935542,0.281948329703681,5.42513360856932,5.79112051201866e-08,3.07008717554962e-07
"STnc3890",234.448205127143,1.40233369065384,0.258728172293852,5.42010434434305,5.95642592342983e-08,3.15439777060794e-07
"SL1344_1088",878.597938242131,-1.08867895464811,0.200869803267628,-5.41982387067716,5.96577809509353e-08,3.15602834872929e-07
